numero_concurso,dezenas_sorteadas
432,04 13 17 27 39 50
433,16 17 28 30 36 54
434,04 10 17 24 30 54
435,10 11 17 31 37 43
436,01 06 07 29 48 57
437,07 10 30 44 54 59
438,03 05 11 14 38 48
439,13 20 29 42 43 57
440,03 05 23 30 46 47
441,02 10 15 21 58 59
442,06 15 23 31 37 59
443,11 17 26 36 48 52
444,03 24 33 48 52 57
445,07 20 31 32 50 53
446,08 11 12 17 20 47
447,15 24 25 33 42 55
448,03 05 09 45 51 52
449,01 08 24 34 49 56
450,01 09 13 50 51 59
451,17 18 23 28 31 53
452,11 16 30 36 51 54
453,08 20 23 34 52 58
454,04 17 24 42 46 56
455,02 14 15 17 50 59
456,03 17 22 27 33 40
457,15 17 24 27 32 48
458,13 24 32 34 43 53
459,08 15 17 39 43 49
460,19 23 30 37 49 55
461,15 17 20 29 30 60
462,17 19 22 26 27 48
463,02 03 07 18 45 53
464,06 24 33 38 45 50
465,01 22 31 46 51 57
466,11 16 28 29 30 45
467,08 18 21 22 38 60
468,05 06 23 25 39 51
469,13 21 26 29 42 47
470,08 11 23 37 51 58
471,05 31 32 36 51 59
472,03 04 12 29 38 51
473,07 23 41 49 51 58
474,03 12 32 34 40 50
475,06 08 19 22 43 52
476,17 20 38 43 55 58
477,06 08 18 34 38 47
478,03 08 21 25 30 31
479,20 26 41 46 54 58
480,14 33 36 38 41 49
481,06 13 22 24 42 44
482,12 13 33 53 54 56
483,16 18 23 35 44 59
484,17 18 19 38 49 53
485,19 28 30 38 52 57
486,08 14 19 30 42 50
487,08 22 25 48 52 54
488,15 30 35 39 43 57
489,17 28 33 36 53 59
490,05 11 23 29 54 58
491,01 09 15 22 43 55
492,02 06 15 18 56 57
493,03 18 20 24 42 54
494,18 20 28 32 49 53
495,08 15 29 36 49 60
496,10 19 20 29 41 59
497,09 13 20 32 41 58
498,02 06 28 49 50 57
499,01 04 05 11 44 59
500,21 29 35 36 38 54
501,16 27 28 34 39 56
502,07 13 21 24 33 50
503,07 10 21 27 48 49
504,08 11 19 30 39 50
505,03 20 28 46 47 52
506,04 15 31 34 37 38
507,03 05 27 33 44 58
508,05 10 15 45 46 56
509,28 32 33 34 35 55
510,01 04 30 41 45 58
511,03 04 08 34 36 37
512,04 08 31 40 53 58
513,10 19 27 33 39 46
514,15 36 40 42 51 52
515,15 16 39 45 48 57
516,05 13 24 33 34 35
517,07 08 28 32 38 51
518,05 08 10 15 18 44
519,09 15 19 22 36 42
520,09 12 17 32 34 35
521,15 25 28 32 38 45
522,06 14 15 25 49 52
523,28 39 40 44 45 58
524,19 29 34 41 47 48
525,08 10 24 26 32 49
526,03 21 31 36 55 59
527,06 14 17 26 50 52
528,08 12 28 31 34 37
529,01 13 33 38 45 56
530,01 06 21 25 32 49
531,01 03 07 18 35 50
532,04 09 12 13 52 53
533,13 18 21 27 53 59
534,03 08 23 31 48 57
535,06 14 28 47 49 56
536,14 15 22 23 25 37
537,03 07 19 34 37 39
538,03 25 43 45 52 56
539,06 16 19 47 50 55
540,04 22 28 30 44 49
541,13 27 49 52 57 58
542,04 06 19 28 35 49
543,35 37 42 46 49 54
544,11 17 33 34 47 56
545,17 29 35 40 43 57
546,04 05 13 17 46 54
547,04 13 28 30 53 59
548,14 47 49 51 58 59
549,08 13 22 46 51 58
550,16 17 38 39 45 56
551,12 21 46 48 56 57
552,09 22 47 49 52 54
553,04 43 46 53 54 58
554,15 29 31 42 47 60
555,05 23 31 33 45 49
556,08 10 17 30 33 45
557,08 12 18 23 38 49
558,07 14 31 57 58 59
559,06 13 17 25 36 53
560,02 11 18 30 32 58
561,01 20 36 39 49 55
562,16 23 35 37 55 57
563,05 08 23 34 44 51
564,10 13 20 32 38 49
565,07 31 34 35 37 45
566,06 13 17 18 20 37
567,11 31 38 41 57 58
568,13 17 22 25 29 41
569,03 09 14 15 32 57
570,15 32 33 35 36 51
571,12 13 14 31 50 51
572,03 09 16 20 33 60
573,06 17 22 29 40 59
574,02 10 17 23 32 44
575,05 18 21 29 35 48
576,07 08 18 39 43 52
577,08 23 24 28 31 47
578,03 18 23 48 56 58
579,04 09 15 17 34 39
580,15 16 18 28 38 47
581,14 17 25 30 39 52
582,13 29 40 45 51 59
583,06 07 20 41 43 55
584,07 08 23 30 32 53
585,12 24 33 36 39 57
586,11 13 38 39 45 54
587,02 18 29 30 36 60
588,11 13 45 46 53 55
589,06 07 08 13 33 59
590,04 05 18 25 28 51
591,01 03 18 34 50 58
592,13 14 42 47 55 59
593,01 25 27 29 49 59
594,10 13 29 47 53 55
595,01 02 25 43 50 54
596,11 14 28 43 54 60
597,22 27 29 40 42 56
598,05 16 34 38 50 53
599,04 06 09 23 45 51
600,16 18 31 34 39 54
601,10 19 22 29 30 37
602,07 13 38 46 55 60
603,04 08 11 12 29 44
604,15 25 41 46 49 51
605,04 24 44 49 52 53
606,06 23 32 35 41 55
607,06 11 19 27 41 59
608,06 13 19 24 30 37
609,02 06 15 58 59 60
610,25 30 43 45 47 49
611,16 21 22 33 48 49
612,15 18 33 50 53 55
613,06 13 19 44 54 55
614,12 16 31 48 57 60
615,05 08 10 27 31 51
616,02 12 16 24 26 54
617,03 05 25 33 36 49
618,03 08 10 13 24 60
619,08 12 14 16 19 46
620,01 03 13 22 29 32
621,26 29 31 49 50 57
622,19 27 29 38 50 59
623,09 23 30 42 49 55
624,08 23 34 39 43 52
625,12 24 32 40 42 59
626,07 08 18 22 39 49
627,01 13 19 45 56 58
628,08 16 22 30 56 58
629,15 16 39 40 47 51
630,12 16 20 45 53 60
631,01 20 28 32 44 47
632,02 19 28 48 51 54
633,05 11 22 27 46 50
634,10 13 24 41 42 56
635,08 20 26 37 42 49
636,26 28 30 32 34 50
637,11 18 43 48 52 58
638,10 11 36 41 42 50
639,13 35 39 45 51 60
640,12 19 42 46 59 60
641,01 09 13 17 33 34
642,17 36 40 44 51 56
643,14 24 37 40 42 45
644,14 27 29 31 34 57
645,03 24 48 52 53 54
646,10 13 32 47 49 60
647,11 12 14 19 54 56
648,05 23 29 42 45 48
649,09 24 33 41 48 54
650,10 24 25 29 53 59
651,26 28 39 45 48 60
652,10 18 20 24 56 57
653,05 09 19 24 31 34
654,06 10 11 40 41 56
655,01 26 37 39 43 48
656,35 36 37 46 51 59
657,16 20 33 58 59 60
658,03 06 11 20 36 41
659,14 29 34 40 51 52
660,05 11 38 46 53 54
661,04 27 36 40 42 55
662,04 18 23 25 56 60
663,01 27 30 49 51 55
664,01 12 36 38 55 59
665,07 08 18 25 47 48
666,07 16 26 29 45 55
667,01 04 05 16 23 49
668,01 02 14 33 49 56
669,07 24 27 40 41 49
670,22 37 42 48 58 59
671,09 16 27 38 39 51
672,24 28 34 38 43 53
673,06 11 20 34 37 40
674,18 22 29 32 38 42
675,24 25 30 42 43 50
676,09 15 32 41 42 49
677,08 10 25 32 48 55
678,14 31 40 42 44 46
679,03 21 25 37 54 58
680,02 03 05 22 26 44
681,21 25 38 53 58 59
682,04 27 36 37 47 60
683,02 11 12 35 40 43
684,17 19 33 37 40 50
685,05 12 27 33 43 56
686,04 05 15 26 33 54
687,01 07 14 41 48 59
688,11 21 30 35 47 52
689,06 07 31 49 51 60
690,08 12 15 41 47 53
691,08 16 37 50 55 58
692,11 18 33 57 58 60
693,13 14 17 31 41 50
694,15 19 29 37 41 53
695,06 11 13 21 40 52
696,09 16 34 37 53 57
697,28 31 32 35 51 53
698,08 12 22 27 43 55
699,17 23 48 50 53 54
700,02 03 14 24 31 40
701,01 13 23 31 48 60
702,01 18 45 56 57 58
703,02 11 24 27 30 45
704,02 04 18 27 34 50
705,03 11 13 15 26 43
706,02 07 10 17 22 60
707,01 08 10 36 43 51
708,07 09 13 39 45 47
709,04 06 09 22 29 44
710,05 25 34 39 46 49
711,05 10 33 40 41 59
712,07 08 35 43 53 58
713,01 12 16 26 46 54
714,07 08 17 35 39 53
715,04 12 24 33 36 54
716,02 07 16 29 32 50
717,06 17 23 28 35 41
718,07 21 33 35 39 58
719,03 32 37 39 47 53
720,12 31 44 51 54 56
721,03 14 23 25 36 55
722,09 18 36 44 57 60
723,01 06 16 36 50 52
724,17 27 34 48 51 55
725,03 09 35 37 41 49
726,01 05 07 37 40 47
727,04 12 14 30 42 59
728,08 13 24 32 42 44
729,05 18 33 43 56 57
730,02 15 16 45 50 54
731,06 15 16 23 28 35
732,06 17 19 49 50 53
733,02 12 26 31 43 46
734,27 29 43 44 45 54
735,09 15 38 40 42 52
736,01 21 38 41 49 56
737,11 12 24 32 33 38
738,14 15 26 30 42 54
739,06 10 35 45 49 56
740,12 16 28 29 47 50
741,24 26 27 36 39 59
742,02 07 17 34 41 50
743,20 23 25 32 54 60
744,04 12 23 26 39 46
745,02 16 21 37 43 57
746,01 10 12 25 49 57
747,02 03 12 21 23 56
748,01 02 07 19 35 51
749,04 24 47 48 50 57
750,10 17 33 42 54 58
751,04 07 20 25 38 50
752,04 23 24 25 29 42
753,02 07 22 35 43 59
754,03 04 13 34 42 50
755,04 12 30 47 49 59
756,05 27 37 38 41 50
757,12 17 18 30 32 58
758,01 23 36 43 47 59
759,30 31 39 45 48 59
760,12 17 44 45 46 60
761,13 17 27 29 40 56
762,09 12 21 37 39 54
763,01 09 26 40 47 48
764,03 07 45 47 53 55
765,03 10 16 30 37 50
766,01 19 24 42 50 58
767,15 22 32 38 50 54
768,04 08 30 33 37 59
769,12 16 20 21 29 50
770,04 12 25 34 35 48
771,14 21 29 34 46 47
772,10 35 38 51 52 60
773,03 05 14 29 34 51
774,05 10 37 46 54 58
775,12 27 42 46 47 50
776,03 15 35 41 57 60
777,02 14 23 28 50 56
778,20 31 36 37 45 51
779,25 26 29 36 52 54
780,07 10 28 50 51 59
781,08 10 13 39 54 56
782,02 11 23 35 42 59
783,04 08 21 32 43 48
784,08 27 37 42 53 56
785,05 08 17 35 37 48
786,10 11 26 27 31 41
787,20 31 34 37 54 60
788,17 19 29 31 44 57
789,06 31 38 39 50 60
790,02 06 19 22 28 43
791,09 14 19 35 42 58
792,09 29 34 43 45 56
793,03 15 16 33 51 57
794,03 38 42 47 55 56
795,14 21 26 29 36 48
796,05 19 24 34 39 43
797,06 12 47 48 52 58
798,03 04 09 29 32 52
799,19 29 35 42 55 57
800,01 07 11 37 38 56
801,11 19 20 22 42 48
802,06 14 18 24 48 60
803,03 05 10 21 28 57
804,03 13 37 47 56 59
805,02 30 36 43 48 60
806,18 26 35 41 47 60
807,02 08 27 32 49 56
808,02 15 21 31 46 57
809,05 11 15 23 25 30
810,01 04 05 33 37 48
811,10 28 32 41 47 57
812,11 13 38 39 54 57
813,09 15 23 45 46 56
814,02 08 11 41 46 50
815,09 19 37 39 50 57
816,20 21 30 40 47 52
817,10 29 30 34 43 52
818,08 09 22 25 41 44
819,05 19 25 46 51 58
820,10 17 21 32 45 46
821,04 29 33 36 38 42
822,04 10 17 27 41 52
823,01 15 26 51 54 59
824,06 07 09 20 33 48
825,10 21 28 40 41 47
826,06 07 08 27 45 53
827,18 24 30 42 51 56
828,23 28 38 42 50 53
829,10 14 32 47 50 56
830,02 13 41 49 51 53
831,03 32 33 42 48 50
832,15 17 23 33 39 49
833,13 16 46 53 57 58
834,10 16 17 34 44 51
835,18 31 33 49 57 58
836,17 22 28 38 52 59
837,05 06 16 24 34 60
838,09 23 30 38 44 47
839,07 08 11 18 37 43
840,17 29 31 35 43 59
841,07 22 32 36 38 51
842,07 09 30 44 51 60
843,01 16 34 36 45 48
844,16 24 34 44 54 57
845,14 19 20 40 48 52
846,02 03 44 47 50 54
847,14 15 27 42 44 48
848,17 27 32 34 47 56
849,08 09 39 44 49 58
850,07 22 25 44 59 60
851,03 16 19 32 35 58
852,06 14 23 34 38 44
853,30 38 46 51 56 59
854,03 17 24 25 27 44
855,03 24 31 42 43 53
856,11 15 40 41 42 47
857,02 03 17 49 50 59
858,04 18 23 31 37 54
859,09 12 34 46 47 57
860,02 08 17 22 42 44
861,39 40 42 47 59 60
862,02 08 11 12 19 35
863,15 24 32 50 53 57
864,08 11 31 33 42 57
865,23 26 27 41 51 53
866,05 27 36 40 46 48
867,10 19 26 28 44 54
868,21 22 25 40 51 57
869,27 29 42 49 50 51
870,08 21 34 40 43 52
871,01 05 10 17 47 58
872,05 18 31 43 55 58
873,04 19 30 34 57 59
874,10 20 42 44 52 59
875,18 20 24 36 53 58
876,04 08 12 41 45 60
877,13 15 20 28 31 36
878,11 12 37 38 43 54
879,10 28 29 35 42 46
880,25 30 37 46 49 51
881,04 18 24 43 51 56
882,17 41 42 44 45 60
883,21 32 37 52 53 60
884,02 11 12 14 22 39
885,04 13 31 33 47 51
886,17 33 37 50 55 59
887,01 12 21 32 34 44
888,24 40 50 52 54 60
889,20 24 34 39 54 60
890,07 09 17 21 22 54
891,15 16 19 22 34 35
892,01 19 42 44 49 52
893,03 18 26 51 53 56
894,20 24 28 37 41 44
895,02 41 43 55 57 58
896,05 11 22 31 35 41
897,07 21 22 43 46 57
898,03 04 08 30 45 54
899,18 20 36 53 54 58
900,04 18 21 34 38 59
901,13 16 32 33 34 56
902,18 23 50 52 55 58
903,05 17 20 32 41 55
904,32 44 48 51 53 59
905,02 04 15 16 55 57
906,07 14 24 29 35 39
907,09 36 37 41 51 53
908,01 09 19 25 50 52
909,17 22 26 28 38 42
910,03 15 27 29 36 53
911,01 06 28 29 46 49
912,04 19 21 26 29 54
913,14 30 36 38 46 59
914,09 12 23 33 45 51
915,17 20 26 28 48 49
916,05 28 33 36 37 38
917,23 25 30 46 47 59
918,04 08 12 38 44 52
919,03 25 31 41 43 60
920,05 17 24 52 55 57
921,01 09 35 41 48 57
922,12 13 19 41 45 49
923,02 15 39 50 53 57
924,02 20 21 27 51 60
925,08 22 36 37 46 52
926,21 33 34 40 41 59
927,19 23 26 31 33 36
928,04 10 32 33 49 60
929,16 27 35 39 49 57
930,20 28 37 46 49 55
931,07 17 19 34 36 39
932,02 17 21 36 42 53
933,08 14 25 39 45 51
934,01 03 21 25 44 48
935,07 13 18 29 31 45
936,05 14 22 29 33 44
937,02 21 22 30 41 52
938,15 27 35 50 57 59
939,06 19 23 37 49 50
940,05 25 31 33 37 51
941,10 11 15 27 53 60
942,05 08 18 42 52 59
943,03 12 23 41 47 58
944,16 37 43 52 58 59
945,04 08 27 44 54 59
946,01 05 12 47 52 59
947,03 05 11 14 33 58
948,22 41 44 46 52 54
949,01 23 41 44 51 52
950,23 41 42 48 49 59
951,14 24 34 39 49 55
952,02 11 18 27 30 54
953,01 16 39 42 48 55
954,05 08 18 24 33 57
955,05 12 21 32 33 35
956,46 47 51 54 57 59
957,24 25 32 34 50 57
958,07 13 22 33 48 51
959,03 05 11 33 39 57
960,06 18 19 33 34 53
961,02 04 16 21 36 53
962,02 11 40 48 49 55
963,15 17 37 48 50 59
964,08 13 20 26 33 42
965,05 30 36 39 57 58
966,01 04 26 28 41 58
967,05 13 14 18 30 57
968,01 04 13 30 51 60
969,13 25 35 41 50 56
970,05 21 28 34 54 57
971,04 11 14 33 44 45
972,15 18 31 33 34 56
973,01 08 30 36 47 53
974,12 16 20 31 38 45
975,09 30 33 37 40 41
976,14 23 25 28 38 53
977,03 05 07 09 17 32
978,12 16 18 27 42 58
979,03 15 28 31 39 51
980,15 17 29 35 36 59
981,01 08 34 41 53 58
982,08 12 24 40 43 49
983,16 22 32 38 40 45
984,04 10 20 43 46 47
985,04 16 18 46 56 59
986,06 15 19 24 31 32
987,13 27 31 34 47 58
988,08 17 46 48 56 60
989,02 21 27 29 32 38
990,02 10 15 18 29 39
991,08 09 15 38 41 60
992,01 04 06 08 25 28
993,05 24 25 26 42 60
994,03 20 29 40 44 58
995,04 16 31 36 54 55
996,07 15 20 21 23 29
997,09 17 18 32 53 55
